year,locationabbr,locationdesc,class,topic,question,response,sample_size,data_value,confidence_limit_low,confidence_limit_high,display_order,data_value_unit,data_value_type,data_value_footnote_symbol,data_value_footnote,data_source,class_id,topic_id,location_id,breakout_id,break_out_category_id,question_id,response_id,geo_location,Age Group,Gender,Race/Ethnicity
2011,AR,Arkansas,Chronic Health Indicators,Depression,Ever told you that you have a form of depression?,No,842,74.3,71,77.6,16,%,Crude Prevalence,NA,NA,BRFSS,CLASS03,Topic17,05,AGE05,CAT3,ADDEPEV2,RESP054,"(34.74865012400045, -92.27449074299966)",55-64,NA,NA
2011,AR,Arkansas,Chronic Health Indicators,Depression,Ever told you that you have a form of depression?,Yes,259,13,11.2,14.9,17,%,Crude Prevalence,NA,NA,BRFSS,CLASS03,Topic17,05,AGE09,CAT3,ADDEPEV2,RESP046,"(34.74865012400045, -92.27449074299966)",65+,NA,NA
2011,AR,Arkansas,Chronic Health Indicators,Depression,Ever told you that you have a form of depression?,No,1631,87,85.1,88.8,18,%,Crude Prevalence,NA,NA,BRFSS,CLASS03,Topic17,05,AGE09,CAT3,ADDEPEV2,RESP054,"(34.74865012400045, -92.27449074299966)",65+,NA,NA
2011,AR,Arkansas,Chronic Health Indicators,Depression,Ever told you that you have a form of depression?,Yes,772,24.1,22,26.2,19,%,Crude Prevalence,NA,NA,BRFSS,CLASS03,Topic17,05,RACE1,CAT4,ADDEPEV2,RESP046,"(34.74865012400045, -92.27449074299966)",NA,NA,"White, non-Hispanic"
2011,AR,Arkansas,Chronic Health Indicators,Depression,Ever told you that you have a form of depression?,No,2925,75.9,73.8,78.1,20,%,Crude Prevalence,NA,NA,BRFSS,CLASS03,Topic17,05,RACE1,CAT4,ADDEPEV2,RESP054,"(34.74865012400045, -92.27449074299966)",NA,NA,"White, non-Hispanic"
2011,AR,Arkansas,Chronic Health Indicators,Depression,Ever told you that you have a form of depression?,Yes,109,17.6,12.1,23.1,21,%,Crude Prevalence,NA,NA,BRFSS,CLASS03,Topic17,05,RACE2,CAT4,ADDEPEV2,RESP046,"(34.74865012400045, -92.27449074299966)",NA,NA,"Black, non-Hispanic"
2011,AR,Arkansas,Chronic Health Indicators,Depression,Ever told you that you have a form of depression?,No,508,82.4,76.9,87.9,22,%,Crude Prevalence,NA,NA,BRFSS,CLASS03,Topic17,05,RACE2,CAT4,ADDEPEV2,RESP054,"(34.74865012400045, -92.27449074299966)",NA,NA,"Black, non-Hispanic"
2011,AR,Arkansas,Chronic Health Indicators,Depression,Ever told you that you have a form of depression?,Yes,17,NA,NA,NA,23,%,Crude Prevalence,*,Prevalence estimate not available if the unweighted sample size for the denominator was < 50 or the Relative Standard Error (RSE) is > 0.3 or if the state did not collect data for that calendar year.,BRFSS,CLASS03,Topic17,05,RACE3,CAT4,ADDEPEV2,RESP046,"(34.74865012400045, -92.27449074299966)",NA,NA,Hispanic
2011,AR,Arkansas,Chronic Health Indicators,Depression,Ever told you that you have a form of depression?,No,122,92.2,86.9,97.6,24,%,Crude Prevalence,NA,NA,BRFSS,CLASS03,Topic17,05,RACE3,CAT4,ADDEPEV2,RESP054,"(34.74865012400045, -92.27449074299966)",NA,NA,Hispanic
2011,AR,Arkansas,Chronic Health Indicators,Depression,Ever told you that you have a form of depression?,Yes,24,27.7,11.7,43.7,25,%,Crude Prevalence,NA,NA,BRFSS,CLASS03,Topic17,05,RACE4,CAT4,ADDEPEV2,RESP046,"(34.74865012400045, -92.27449074299966)",NA,NA,"Other, non-Hispanic"
2011,AR,Arkansas,Chronic Health Indicators,Depression,Ever told you that you have a form of depression?,No,61,72.3,56.3,88.3,26,%,Crude Prevalence,NA,NA,BRFSS,CLASS03,Topic17,05,RACE4,CAT4,ADDEPEV2,RESP054,"(34.74865012400045, -92.27449074299966)",NA,NA,"Other, non-Hispanic"
2011,AR,Arkansas,Chronic Health Indicators,Depression,Ever told you that you have a form of depression?,Yes,32,50.3,31.2,69.4,27,%,Crude Prevalence,NA,NA,BRFSS,CLASS03,Topic17,05,RACE5,CAT4,ADDEPEV2,RESP046,"(34.74865012400045, -92.27449074299966)",NA,NA,"Multiracial, non-Hispanic"
2011,AR,Arkansas,Chronic Health Indicators,Depression,Ever told you that you have a form of depression?,No,49,49.7,30.6,68.8,28,%,Crude Prevalence,NA,NA,BRFSS,CLASS03,Topic17,05,RACE5,CAT4,ADDEPEV2,RESP054,"(34.74865012400045, -92.27449074299966)",NA,NA,"Multiracial, non-Hispanic"
2011,AR,Arkansas,Chronic Health Indicators,Depression,Ever told you that you have a form of depression?,Yes,290,17,14.3,19.7,3,%,Crude Prevalence,NA,NA,BRFSS,CLASS03,Topic17,05,SEX1,CAT2,ADDEPEV2,RESP046,"(34.74865012400045, -92.27449074299966)",NA,Male,NA
2011,AR,Arkansas,Chronic Health Indicators,Depression,Ever told you that you have a form of depression?,No,1400,83,80.3,85.7,4,%,Crude Prevalence,NA,NA,BRFSS,CLASS03,Topic17,05,SEX1,CAT2,ADDEPEV2,RESP054,"(34.74865012400045, -92.27449074299966)",NA,Male,NA
2011,AR,Arkansas,Chronic Health Indicators,Depression,Ever told you that you have a form of depression?,Yes,680,28.2,25.5,30.8,5,%,Crude Prevalence,NA,NA,BRFSS,CLASS03,Topic17,05,SEX2,CAT2,ADDEPEV2,RESP046,"(34.74865012400045, -92.27449074299966)",NA,Female,NA
2011,AR,Arkansas,Chronic Health Indicators,Depression,Ever told you that you have a form of depression?,No,2339,71.8,69.2,74.5,6,%,Crude Prevalence,NA,NA,BRFSS,CLASS03,Topic17,05,SEX2,CAT2,ADDEPEV2,RESP054,"(34.74865012400045, -92.27449074299966)",NA,Female,NA
2011,CA,California,Chronic Health Indicators,Depression,Ever told you that you have a form of depression?,Yes,79,9.2,6.9,11.6,7,%,Crude Prevalence,NA,NA,BRFSS,CLASS03,Topic17,06,AGE01,CAT3,ADDEPEV2,RESP046,"(37.63864012300047, -120.99999953799971)",18-24,NA,NA
2011,CA,California,Chronic Health Indicators,Depression,Ever told you that you have a form of depression?,No,693,90.8,88.5,93.1,8,%,Crude Prevalence,NA,NA,BRFSS,CLASS03,Topic17,06,AGE01,CAT3,ADDEPEV2,RESP054,"(37.63864012300047, -120.99999953799971)",18-24,NA,NA
2011,CA,California,Chronic Health Indicators,Depression,Ever told you that you have a form of depression?,Yes,199,11.1,9.3,12.8,9,%,Crude Prevalence,NA,NA,BRFSS,CLASS03,Topic17,06,AGE02,CAT3,ADDEPEV2,RESP046,"(37.63864012300047, -120.99999953799971)",25-34,NA,NA
2011,CA,California,Chronic Health Indicators,Depression,Ever told you that you have a form of depression?,No,1470,88.9,87.2,90.7,10,%,Crude Prevalence,NA,NA,BRFSS,CLASS03,Topic17,06,AGE02,CAT3,ADDEPEV2,RESP054,"(37.63864012300047, -120.99999953799971)",25-34,NA,NA
2011,CA,California,Chronic Health Indicators,Depression,Ever told you that you have a form of depression?,Yes,303,11.6,10,13.2,11,%,Crude Prevalence,NA,NA,BRFSS,CLASS03,Topic17,06,AGE03,CAT3,ADDEPEV2,RESP046,"(37.63864012300047, -120.99999953799971)",35-44,NA,NA
2011,CA,California,Chronic Health Indicators,Depression,Ever told you that you have a form of depression?,No,2193,88.4,86.8,90,12,%,Crude Prevalence,NA,NA,BRFSS,CLASS03,Topic17,06,AGE03,CAT3,ADDEPEV2,RESP054,"(37.63864012300047, -120.99999953799971)",35-44,NA,NA
2011,CA,California,Chronic Health Indicators,Depression,Ever told you that you have a form of depression?,Yes,471,14.8,13.1,16.5,13,%,Crude Prevalence,NA,NA,BRFSS,CLASS03,Topic17,06,AGE04,CAT3,ADDEPEV2,RESP046,"(37.63864012300047, -120.99999953799971)",45-54,NA,NA
2011,CA,California,Chronic Health Indicators,Depression,Ever told you that you have a form of depression?,No,2478,85.2,83.5,86.9,14,%,Crude Prevalence,NA,NA,BRFSS,CLASS03,Topic17,06,AGE04,CAT3,ADDEPEV2,RESP054,"(37.63864012300047, -120.99999953799971)",45-54,NA,NA
2011,CA,California,Chronic Health Indicators,Depression,Ever told you that you have a form of depression?,Yes,692,16.7,15,18.3,15,%,Crude Prevalence,NA,NA,BRFSS,CLASS03,Topic17,06,AGE05,CAT3,ADDEPEV2,RESP046,"(37.63864012300047, -120.99999953799971)",55-64,NA,NA
2011,CA,California,Chronic Health Indicators,Depression,Ever told you that you have a form of depression?,No,2879,83.3,81.7,85,16,%,Crude Prevalence,NA,NA,BRFSS,CLASS03,Topic17,06,AGE05,CAT3,ADDEPEV2,RESP054,"(37.63864012300047, -120.99999953799971)",55-64,NA,NA
2011,CA,California,Chronic Health Indicators,Depression,Ever told you that you have a form of depression?,Yes,577,10,9,11.1,17,%,Crude Prevalence,NA,NA,BRFSS,CLASS03,Topic17,06,AGE09,CAT3,ADDEPEV2,RESP046,"(37.63864012300047, -120.99999953799971)",65+,NA,NA
2011,CA,California,Chronic Health Indicators,Depression,Ever told you that you have a form of depression?,No,4864,90,88.9,91.1,18,%,Crude Prevalence,NA,NA,BRFSS,CLASS03,Topic17,06,AGE09,CAT3,ADDEPEV2,RESP054,"(37.63864012300047, -120.99999953799971)",65+,NA,NA
2011,CA,California,Chronic Health Indicators,Depression,Ever told you that you have a form of depression?,Yes,1602,14.9,14,15.9,19,%,Crude Prevalence,NA,NA,BRFSS,CLASS03,Topic17,06,RACE1,CAT4,ADDEPEV2,RESP046,"(37.63864012300047, -120.99999953799971)",NA,NA,"White, non-Hispanic"
2011,CA,California,Chronic Health Indicators,Depression,Ever told you that you have a form of depression?,No,9383,85.1,84.2,86,20,%,Crude Prevalence,NA,NA,BRFSS,CLASS03,Topic17,06,RACE1,CAT4,ADDEPEV2,RESP054,"(37.63864012300047, -120.99999953799971)",NA,NA,"White, non-Hispanic"
2011,CA,California,Chronic Health Indicators,Depression,Ever told you that you have a form of depression?,Yes,89,12.1,8.8,15.3,21,%,Crude Prevalence,NA,NA,BRFSS,CLASS03,Topic17,06,RACE2,CAT4,ADDEPEV2,RESP046,"(37.63864012300047, -120.99999953799971)",NA,NA,"Black, non-Hispanic"
2011,CA,California,Chronic Health Indicators,Depression,Ever told you that you have a form of depression?,No,563,87.9,84.7,91.2,22,%,Crude Prevalence,NA,NA,BRFSS,CLASS03,Topic17,06,RACE2,CAT4,ADDEPEV2,RESP054,"(37.63864012300047, -120.99999953799971)",NA,NA,"Black, non-Hispanic"
2011,CA,California,Chronic Health Indicators,Depression,Ever told you that you have a form of depression?,Yes,462,10.3,9,11.5,23,%,Crude Prevalence,NA,NA,BRFSS,CLASS03,Topic17,06,RACE3,CAT4,ADDEPEV2,RESP046,"(37.63864012300047, -120.99999953799971)",NA,NA,Hispanic
2011,CA,California,Chronic Health Indicators,Depression,Ever told you that you have a form of depression?,No,3346,89.7,88.5,91,24,%,Crude Prevalence,NA,NA,BRFSS,CLASS03,Topic17,06,RACE3,CAT4,ADDEPEV2,RESP054,"(37.63864012300047, -120.99999953799971)",NA,NA,Hispanic
2011,CA,California,Chronic Health Indicators,Depression,Ever told you that you have a form of depression?,Yes,81,6.9,5,8.8,25,%,Crude Prevalence,NA,NA,BRFSS,CLASS03,Topic17,06,RACE4,CAT4,ADDEPEV2,RESP046,"(37.63864012300047, -120.99999953799971)",NA,NA,"Other, non-Hispanic"
2011,CA,California,Chronic Health Indicators,Depression,Ever told you that you have a form of depression?,No,1008,93.1,91.2,95,26,%,Crude Prevalence,NA,NA,BRFSS,CLASS03,Topic17,06,RACE4,CAT4,ADDEPEV2,RESP054,"(37.63864012300047, -120.99999953799971)",NA,NA,"Other, non-Hispanic"
2011,CA,California,Chronic Health Indicators,Depression,Ever told you that you have a form of depression?,Yes,79,26.9,20.6,33.3,27,%,Crude Prevalence,NA,NA,BRFSS,CLASS03,Topic17,06,RACE5,CAT4,ADDEPEV2,RESP046,"(37.63864012300047, -120.99999953799971)",NA,NA,"Multiracial, non-Hispanic"
2011,CA,California,Chronic Health Indicators,Depression,Ever told you that you have a form of depression?,No,220,73.1,66.7,79.5,28,%,Crude Prevalence,NA,NA,BRFSS,CLASS03,Topic17,06,RACE5,CAT4,ADDEPEV2,RESP054,"(37.63864012300047, -120.99999953799971)",NA,NA,"Multiracial, non-Hispanic"
2011,CA,California,Chronic Health Indicators,Depression,Ever told you that you have a form of depression?,Yes,692,9.4,8.5,10.4,3,%,Crude Prevalence,NA,NA,BRFSS,CLASS03,Topic17,06,SEX1,CAT2,ADDEPEV2,RESP046,"(37.63864012300047, -120.99999953799971)",NA,Male,NA
2011,CA,California,Chronic Health Indicators,Depression,Ever told you that you have a form of depression?,No,6049,90.6,89.6,91.5,4,%,Crude Prevalence,NA,NA,BRFSS,CLASS03,Topic17,06,SEX1,CAT2,ADDEPEV2,RESP054,"(37.63864012300047, -120.99999953799971)",NA,Male,NA
2011,CA,California,Chronic Health Indicators,Depression,Ever told you that you have a form of depression?,Yes,1629,15.1,14.1,16.1,5,%,Crude Prevalence,NA,NA,BRFSS,CLASS03,Topic17,06,SEX2,CAT2,ADDEPEV2,RESP046,"(37.63864012300047, -120.99999953799971)",NA,Female,NA
2011,CA,California,Chronic Health Indicators,Depression,Ever told you that you have a form of depression?,No,8528,84.9,84,85.9,6,%,Crude Prevalence,NA,NA,BRFSS,CLASS03,Topic17,06,SEX2,CAT2,ADDEPEV2,RESP054,"(37.63864012300047, -120.99999953799971)",NA,Female,NA
2011,CO,Colorado,Chronic Health Indicators,Depression,Ever told you that you have a form of depression?,Yes,68,11.5,8.4,14.6,7,%,Crude Prevalence,NA,NA,BRFSS,CLASS03,Topic17,08,AGE01,CAT3,ADDEPEV2,RESP046,"(38.843840757000464, -106.13361092099967)",18-24,NA,NA
2011,CO,Colorado,Chronic Health Indicators,Depression,Ever told you that you have a form of depression?,No,443,88.5,85.4,91.6,8,%,Crude Prevalence,NA,NA,BRFSS,CLASS03,Topic17,08,AGE01,CAT3,ADDEPEV2,RESP054,"(38.843840757000464, -106.13361092099967)",18-24,NA,NA
2011,CO,Colorado,Chronic Health Indicators,Depression,Ever told you that you have a form of depression?,Yes,199,17,14.3,19.7,9,%,Crude Prevalence,NA,NA,BRFSS,CLASS03,Topic17,08,AGE02,CAT3,ADDEPEV2,RESP046,"(38.843840757000464, -106.13361092099967)",25-34,NA,NA
2011,CO,Colorado,Chronic Health Indicators,Depression,Ever told you that you have a form of depression?,No,910,83,80.3,85.7,10,%,Crude Prevalence,NA,NA,BRFSS,CLASS03,Topic17,08,AGE02,CAT3,ADDEPEV2,RESP054,"(38.843840757000464, -106.13361092099967)",25-34,NA,NA
2011,CO,Colorado,Chronic Health Indicators,Depression,Ever told you that you have a form of depression?,Yes,334,18,15.8,20.3,11,%,Crude Prevalence,NA,NA,BRFSS,CLASS03,Topic17,08,AGE03,CAT3,ADDEPEV2,RESP046,"(38.843840757000464, -106.13361092099967)",35-44,NA,NA
2011,CO,Colorado,Chronic Health Indicators,Depression,Ever told you that you have a form of depression?,No,1489,82,79.8,84.2,12,%,Crude Prevalence,NA,NA,BRFSS,CLASS03,Topic17,08,AGE03,CAT3,ADDEPEV2,RESP054,"(38.843840757000464, -106.13361092099967)",35-44,NA,NA
2011,CO,Colorado,Chronic Health Indicators,Depression,Ever told you that you have a form of depression?,Yes,517,20.3,18.2,22.3,13,%,Crude Prevalence,NA,NA,BRFSS,CLASS03,Topic17,08,AGE04,CAT3,ADDEPEV2,RESP046,"(38.843840757000464, -106.13361092099967)",45-54,NA,NA
2011,CO,Colorado,Chronic Health Indicators,Depression,Ever told you that you have a form of depression?,No,2056,79.7,77.7,81.8,14,%,Crude Prevalence,NA,NA,BRFSS,CLASS03,Topic17,08,AGE04,CAT3,ADDEPEV2,RESP054,"(38.843840757000464, -106.13361092099967)",45-54,NA,NA
2011,CO,Colorado,Chronic Health Indicators,Depression,Ever told you that you have a form of depression?,Yes,712,21.9,20,23.8,15,%,Crude Prevalence,NA,NA,BRFSS,CLASS03,Topic17,08,AGE05,CAT3,ADDEPEV2,RESP046,"(38.843840757000464, -106.13361092099967)",55-64,NA,NA
2011,CO,Colorado,Chronic Health Indicators,Depression,Ever told you that you have a form of depression?,No,2688,78.1,76.2,80.1,16,%,Crude Prevalence,NA,NA,BRFSS,CLASS03,Topic17,08,AGE05,CAT3,ADDEPEV2,RESP054,"(38.843840757000464, -106.13361092099967)",55-64,NA,NA
2011,CO,Colorado,Chronic Health Indicators,Depression,Ever told you that you have a form of depression?,Yes,595,14.7,13.3,16.2,17,%,Crude Prevalence,NA,NA,BRFSS,CLASS03,Topic17,08,AGE09,CAT3,ADDEPEV2,RESP046,"(38.843840757000464, -106.13361092099967)",65+,NA,NA
2011,CO,Colorado,Chronic Health Indicators,Depression,Ever told you that you have a form of depression?,No,3529,85.3,83.9,86.7,18,%,Crude Prevalence,NA,NA,BRFSS,CLASS03,Topic17,08,AGE09,CAT3,ADDEPEV2,RESP054,"(38.843840757000464, -106.13361092099967)",65+,NA,NA
2011,CO,Colorado,Chronic Health Indicators,Depression,Ever told you that you have a form of depression?,Yes,1958,18.1,17.1,19.2,19,%,Crude Prevalence,NA,NA,BRFSS,CLASS03,Topic17,08,RACE1,CAT4,ADDEPEV2,RESP046,"(38.843840757000464, -106.13361092099967)",NA,NA,"White, non-Hispanic"
2011,CO,Colorado,Chronic Health Indicators,Depression,Ever told you that you have a form of depression?,No,9073,81.9,80.8,82.9,20,%,Crude Prevalence,NA,NA,BRFSS,CLASS03,Topic17,08,RACE1,CAT4,ADDEPEV2,RESP054,"(38.843840757000464, -106.13361092099967)",NA,NA,"White, non-Hispanic"
2011,CO,Colorado,Chronic Health Indicators,Depression,Ever told you that you have a form of depression?,Yes,40,15.2,9.4,21.1,21,%,Crude Prevalence,NA,NA,BRFSS,CLASS03,Topic17,08,RACE2,CAT4,ADDEPEV2,RESP046,"(38.843840757000464, -106.13361092099967)",NA,NA,"Black, non-Hispanic"
2011,CO,Colorado,Chronic Health Indicators,Depression,Ever told you that you have a form of depression?,No,225,84.8,78.9,90.6,22,%,Crude Prevalence,NA,NA,BRFSS,CLASS03,Topic17,08,RACE2,CAT4,ADDEPEV2,RESP054,"(38.843840757000464, -106.13361092099967)",NA,NA,"Black, non-Hispanic"
2011,CO,Colorado,Chronic Health Indicators,Depression,Ever told you that you have a form of depression?,Yes,285,16.5,13.8,19.1,23,%,Crude Prevalence,NA,NA,BRFSS,CLASS03,Topic17,08,RACE3,CAT4,ADDEPEV2,RESP046,"(38.843840757000464, -106.13361092099967)",NA,NA,Hispanic
2011,CO,Colorado,Chronic Health Indicators,Depression,Ever told you that you have a form of depression?,No,1219,83.5,80.9,86.2,24,%,Crude Prevalence,NA,NA,BRFSS,CLASS03,Topic17,08,RACE3,CAT4,ADDEPEV2,RESP054,"(38.843840757000464, -106.13361092099967)",NA,NA,Hispanic
2011,CO,Colorado,Chronic Health Indicators,Depression,Ever told you that you have a form of depression?,Yes,52,14.1,9.1,19.1,25,%,Crude Prevalence,NA,NA,BRFSS,CLASS03,Topic17,08,RACE4,CAT4,ADDEPEV2,RESP046,"(38.843840757000464, -106.13361092099967)",NA,NA,"Other, non-Hispanic"
2011,CO,Colorado,Chronic Health Indicators,Depression,Ever told you that you have a form of depression?,No,274,85.9,80.9,90.9,26,%,Crude Prevalence,NA,NA,BRFSS,CLASS03,Topic17,08,RACE4,CAT4,ADDEPEV2,RESP054,"(38.843840757000464, -106.13361092099967)",NA,NA,"Other, non-Hispanic"
2011,CO,Colorado,Chronic Health Indicators,Depression,Ever told you that you have a form of depression?,Yes,53,20.3,13.5,27.2,27,%,Crude Prevalence,NA,NA,BRFSS,CLASS03,Topic17,08,RACE5,CAT4,ADDEPEV2,RESP046,"(38.843840757000464, -106.13361092099967)",NA,NA,"Multiracial, non-Hispanic"
2011,CO,Colorado,Chronic Health Indicators,Depression,Ever told you that you have a form of depression?,No,155,79.7,72.9,86.5,28,%,Crude Prevalence,NA,NA,BRFSS,CLASS03,Topic17,08,RACE5,CAT4,ADDEPEV2,RESP054,"(38.843840757000464, -106.13361092099967)",NA,NA,"Multiracial, non-Hispanic"
2011,CO,Colorado,Chronic Health Indicators,Depression,Ever told you that you have a form of depression?,Yes,716,12.7,11.5,14,3,%,Crude Prevalence,NA,NA,BRFSS,CLASS03,Topic17,08,SEX1,CAT2,ADDEPEV2,RESP046,"(38.843840757000464, -106.13361092099967)",NA,Male,NA
2011,CO,Colorado,Chronic Health Indicators,Depression,Ever told you that you have a form of depression?,No,5027,87.3,86,88.5,4,%,Crude Prevalence,NA,NA,BRFSS,CLASS03,Topic17,08,SEX1,CAT2,ADDEPEV2,RESP054,"(38.843840757000464, -106.13361092099967)",NA,Male,NA
2011,CO,Colorado,Chronic Health Indicators,Depression,Ever told you that you have a form of depression?,Yes,1709,22.4,21.1,23.8,5,%,Crude Prevalence,NA,NA,BRFSS,CLASS03,Topic17,08,SEX2,CAT2,ADDEPEV2,RESP046,"(38.843840757000464, -106.13361092099967)",NA,Female,NA
2011,CO,Colorado,Chronic Health Indicators,Depression,Ever told you that you have a form of depression?,No,6088,77.6,76.2,78.9,6,%,Crude Prevalence,NA,NA,BRFSS,CLASS03,Topic17,08,SEX2,CAT2,ADDEPEV2,RESP054,"(38.843840757000464, -106.13361092099967)",NA,Female,NA
2011,CT,Connecticut,Chronic Health Indicators,Depression,Ever told you that you have a form of depression?,Yes,40,11.8,7.2,16.3,7,%,Crude Prevalence,NA,NA,BRFSS,CLASS03,Topic17,09,AGE01,CAT3,ADDEPEV2,RESP046,"(41.56266102000046, -72.64984095199964)",18-24,NA,NA
2011,CT,Connecticut,Chronic Health Indicators,Depression,Ever told you that you have a form of depression?,No,244,88.3,83.7,92.8,8,%,Crude Prevalence,NA,NA,BRFSS,CLASS03,Topic17,09,AGE01,CAT3,ADDEPEV2,RESP054,"(41.56266102000046, -72.64984095199964)",18-24,NA,NA
2011,CT,Connecticut,Chronic Health Indicators,Depression,Ever told you that you have a form of depression?,Yes,103,15.6,12.2,19,9,%,Crude Prevalence,NA,NA,BRFSS,CLASS03,Topic17,09,AGE02,CAT3,ADDEPEV2,RESP046,"(41.56266102000046, -72.64984095199964)",25-34,NA,NA
2011,CT,Connecticut,Chronic Health Indicators,Depression,Ever told you that you have a form of depression?,No,564,84.4,81,87.8,10,%,Crude Prevalence,NA,NA,BRFSS,CLASS03,Topic17,09,AGE02,CAT3,ADDEPEV2,RESP054,"(41.56266102000046, -72.64984095199964)",25-34,NA,NA
2011,CT,Connecticut,Chronic Health Indicators,Depression,Ever told you that you have a form of depression?,Yes,151,15.3,12.3,18.3,11,%,Crude Prevalence,NA,NA,BRFSS,CLASS03,Topic17,09,AGE03,CAT3,ADDEPEV2,RESP046,"(41.56266102000046, -72.64984095199964)",35-44,NA,NA
2011,CT,Connecticut,Chronic Health Indicators,Depression,Ever told you that you have a form of depression?,No,808,84.7,81.7,87.7,12,%,Crude Prevalence,NA,NA,BRFSS,CLASS03,Topic17,09,AGE03,CAT3,ADDEPEV2,RESP054,"(41.56266102000046, -72.64984095199964)",35-44,NA,NA
2011,CT,Connecticut,Chronic Health Indicators,Depression,Ever told you that you have a form of depression?,Yes,267,17,14.5,19.4,13,%,Crude Prevalence,NA,NA,BRFSS,CLASS03,Topic17,09,AGE04,CAT3,ADDEPEV2,RESP046,"(41.56266102000046, -72.64984095199964)",45-54,NA,NA
